created_at,text
2018-10-27 18:01:06,Do you have an established annual #fundraising campaign? Here's 5 reasons why investing in one is a #nonprofit necessity: https://t.co/6ZXOZKgE16 via @EveryActionHQ
2018-10-26 19:05:14,"Writing a #grant? Here are 7 #tips to strengthen your application, including researching your funder, evaluating peers, and incorporating prior feedback: https://t.co/wxfvGMO3Qy via @murdocktrust @Forbes https://t.co/o0CeRuiurj"
2018-10-26 17:01:58,Our new research finds that funding for #nonprofit and #philanthropy infrastructure accounted for less than 1% of total giving by U.S. foundations from 2004 to 2015 | Explore the data here: https://t.co/fW6vaX5VgG @Hewlett_Found https://t.co/3FRKpOFc2V
2018-10-26 15:20:11,A free press is not free. Learn about #philanthropy’s current investment in the #news media and the gaps that exist with @Glasspockets: https://t.co/BCHoOW7Jdr @ShorensteinCtr @NUjournalism https://t.co/7PBk53amC0
2018-10-26 12:10:10,"Meet Richard Hallman, @FCAtlanta's #SocialSector Librarian! Richard assists library visitors w/ different @fdncenter print &amp; electronic resources. Fun fact: Being an avid cyclist, he rides his bike at least 3k miles each yr &amp; has been doing so since 2005. #StaffSpotlight https://t.co/40wk55nO8d"
2018-10-25 19:25:06,Looking for information about #nonprofit compensation? Look no further! @GuideStarUSA recently released the 2018 Nonprofit Compensation Report: https://t.co/iGv0yjnwZ9 https://t.co/2OPNbExOvR
2018-10-25 17:55:09,"#TBT to #FCND2018 in #Austin, TX! Learn how you can join our #FCFIN program: https://t.co/NHpBUa9gap https://t.co/dWPtxpeyv1"
2018-10-25 16:01:46,"3 Courses for under $100! Enroll in our fall bundle to invigorate your #fundraising efforts, so you're better positioned to engage, retain, and grow your donor base! Get the limited time discounted rate today: https://t.co/pCXYHZK3GH @GrantSpace #FCLearn https://t.co/WiM4Mc8nPc"
2018-10-25 15:01:42,"Take your #nonprofit's board to the next level! Get tips and tricks to engage your board in decision-making! Register for our 11/8 webinar, plus earn 1.5 CFRE points: https://t.co/cGw6bXsEt3 #FCLearn @GrantSpace @BDP503 @SupportCenterNY @SC_Partnerships https://t.co/gDnnWdrJzd"
2018-10-25 12:41:37,"A2: Our research with @peacedirect &amp; @LINClocal shows ""intermediaries"" like DRC-based women’s fund @ffcdrc play essential role in enhancing the financial sustainability of local civil society ecosystem | Learn more: https://t.co/OWLXVdaFZO #ShiftThePower #GivingAndPower https://t.co/pqeNsm01Sw"
2018-10-25 12:05:08,"Provide resources to your community, &amp; serve as a capacity builder and connector to nonprofits in need - join our #training FIN tier today! https://t.co/CRDNUGKBXe https://t.co/IuakAGATKf"
2018-10-24 20:15:09,We're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/f1plCpZ3Fh
2018-10-24 19:51:23,How do you use #data in your work? Share good ideas and we’ll RT!
2018-10-24 19:01:32,Last chance! Want to make the leap into #consulting? Find out if you're ready in tomorrow's webinar w/ @Ceotransitions and Susan Schaefer! https://t.co/aER6ENmf2y via @GrantSpace #FCLearn https://t.co/JUCG8lfQUU
2018-10-24 17:05:10,"Personalize your email messages to donors; research has shown that it leads to an 18% increase in open rates. For other #giving stats and facts you should incorporate into your #fundraising strategy, visit @nonprofitorgs: https://t.co/ismaclQvey @NextAfter_ https://t.co/wX6p5gQKmZ"
2018-10-24 15:01:45,"We’re spotlighting Lisa Brooks, our Director of Knowledge Management Systems, as this week’s #wcw! Lisa leads efforts developing and implementing systems that help social sector organizations share knowledge, and we are so appreciative to have her on our team! #Nonprofits https://t.co/ASG8blx2wq"
2018-10-24 12:15:10,"Our Funding Information Network partners help bring critical funding data and resources to communities around the world, so #nonprofits can succeed! Visit the @GrantSpace blog to learn more about the #FCFIN program: https://t.co/k20ZpMeVUV #ThursdayThoughts https://t.co/sfT6C0qE2N"
2018-10-24 08:20:05,Our new research finds that the vast majority of funding for #nonprofit and #philanthropy infrastructure went to U.S.-based orgs from 2004 to 2015. Learn more here: https://t.co/fW6vaX5VgG @Hewlett_Found https://t.co/RiSDhLu3Km
2018-10-24 00:00:22,Want to make the leap into #consulting? Find out if you're ready in our webinar this Thurs 10/25 w/ @Ceotransitions &amp; Susan Schaefer! Empower yourself w/ the skills needed to start a thriving consulting business + earn 1.5 CFRE points: https://t.co/aER6ENmf2y @GrantSpace #FCLearn https://t.co/OniwKwCHu0
2018-10-23 23:30:05,#GivingTuesday Prep: Are you ready? Don’t let the biggest fundraising event of 2018 pass you by! Discover tips and insights to energize your campaign! Enroll in our fall bundle today to take advantage of our 30% special discount! https://t.co/pCXYHZK3GH @GrantSpace #FCLearn https://t.co/zo353iIb1i
2018-10-23 19:20:06,The latest survey of young people involved in youth #philanthropy revealed trust building and sharing power as critical to success. Learn more here: https://t.co/hPdQLKuz1i @SillermanCenter #howyouthgive #youthphilanthropy https://t.co/aGpQoH3gqZ
2018-10-23 17:20:09,#BRIDGE assigns a universal number to organizations around the world to revolutionize information sharing. Learn more at https://t.co/ow5Go2qe15 @fdncenter @GuideStarUSA  @globalgiving https://t.co/C3zjPbQk2e
2018-10-23 15:05:10,Want to bring more inclusion and diversity to your grantmaking? Check out @GrantCraft’s new guide on participatory grantmaking -- a practice that bakes #DEI into its process. https://t.co/ns98pNPw29 #ShiftThePower https://t.co/CrDp3Nd8Tl
2018-10-23 14:01:13,Become a vital funding data and knowledge resource in your community! Join our Access or Training Funding Information Network Tier to help serve local nonprofits. Learn more during our FREE #FINfo session on 10/26. Register now. #FCFIN https://t.co/pPf6QquHH5 https://t.co/pWRFEAdFjz
2018-10-23 12:45:10,"Have questions about how to use Foundation Directory Online to identify funding sources, build prospect networks, and win funding to support your mission? This YouTube channel has all the answers: https://t.co/T8vk1AlgDh https://t.co/XXVcn8y9d5"
2018-10-22 19:45:10,Anyone with a smartphone can help to shine a light on long-ignored issues. @macfound’s new participatory #civic #media strategy seeks to share lived experiences on policy and culture. Learn more @Glasspockets: https://t.co/oQkoMcS18Q @jhumke https://t.co/ZbKDeTMBnE
2018-10-22 17:15:12,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-10-22 16:03:05,New data dashboards reveal that elections &amp; campaigns are only a small focus of #foundation funding for US democracy. What issues are #democracyfunders prioritizing? Get the answers here: https://t.co/wZm1ohkw9m https://t.co/olmTRPlaFM
2018-10-22 14:45:08,Learn whether the #access or #training tier is right for your organization during our FREE #FINfo session on October 26th - register today! https://t.co/QJCWyufBVa https://t.co/9XeZNmARR7
2018-10-22 14:01:44,"Get training at your pace, in your space. We bring the training to you!

Learn how we can help you and your organization: https://t.co/jNLaus0CY1 via @GrantSpace #FCLearn #Nonprofits https://t.co/0UF8ygGmQC"
2018-10-22 12:55:11,Inspiration for your week! #MondayMotivation https://t.co/VPLsXorZhY
2018-10-21 19:45:05,"FREE In-Person Event 10/30 at @FCNewYork w/ @TheDocSociety, @chickeneggpics, and @womenmakemovies! The event will help emerging and established documentary filmmakers navigate the world of #grantmaking to get their work off the ground! https://t.co/zNp0kYpuEu #ArtsMonth #FCLearn https://t.co/dwMwA82Izw"
2018-10-21 14:30:17,Job hunting? Check out the listings on PND's job board! https://t.co/qAczQTacRs #nonprofit #foundation #jobs
2018-10-20 19:35:03,Foundation giving in the UK grows for fourth consecutive year https://t.co/m3NJPt3zrf @Alliancemag @ACFoundations
2018-10-20 14:10:11,ICYMI: Knight Study Examines How 'Fake News' Spread During 2016 Election https://t.co/7fyofYseeg @knightfdn @pndblog
2018-10-19 19:30:20,Looking to expand your #international org's work into the U.S. philanthropic market? Join our 11/15 webinar to get insider tips from seasoned impact entrepreneur @LizNgonzi! Early-bird price ends 11/9! https://t.co/NjlvbUfe4k #FCLearn @GrantSpace @nyucga https://t.co/GqBthWvG7W
2018-10-19 17:30:28,Did you know you can rent meeting space at our downtown New York offices? We'd love to host you! https://t.co/sc7Js2hTGb https://t.co/KwGNETTsdw
2018-10-19 15:15:12,New @fdncenter data shows that 42% of all funding for #nonprofit &amp; #philanthropy infrastructure came from just 10 U.S. foundations from 2004 to 2015 | Explore the latest trends here: https://t.co/fW6vaX5VgG @FordFoundation @gatesfoundation @WK_Kellogg_Fdn https://t.co/ndh1DRz5Ar
2018-10-19 12:01:30,"Meet @LatinaSocWrk, Director of @FCAtlanta! Maria leads #FCSouth's overall programming &amp; operations efforts &amp; helps connect the South’s diverse social sector w/ the tools, resources, &amp; knowledge it needs to strengthen impact! Fun fact: She had her 3 boys in 4 yrs! #StaffSpotlight https://t.co/Gy0OjLSWvp"
2018-10-18 20:00:53,"FREE Event 11/8 @FCNewYork w/ @dotOrgStrategy’s @Boris Kievsky, @taxexemptlawyer’s @JonDartley, Foundation Center's Crystal Mandler, @nyusps’s @LizNgonzi,  &amp; @sage70inc! The event will provide insights into how the #GDPR affects your org's comms! https://t.co/kfm2xjqS7I #FCLearn https://t.co/MdOcZHqaNf"
2018-10-18 19:01:40,"#ThursdayThoughts from our #DEI webinar with @FundThePeople's @ycdurant, @LEDALakeshore's Latoya Booker, and @cfohz's @eekidd! Catch the full webinar recording on @YouTube: https://t.co/B5cUNmgxIw #FCLearn https://t.co/6Eu1NiMPnA"
2018-10-18 17:30:31,"#TBT to our #OfftheWall dialogue at @FCAtlanta!

Special thank you to @eyedrum, @heyChopArt, and @WonderRoot for partnering with us on this critical discussion! https://t.co/LMrh4g8c8f"
2018-10-18 16:05:10,[NEW] Data dashboard tools that let users see how #philanthropy is engaging with US #democracy. Check it out: https://t.co/wZm1ohkw9m https://t.co/QFGf23yv5u
2018-10-18 15:25:09,"Take your #nonprofit's board to the next level! Get tips and tricks to engage your board in decision-making! Register for our 11/8 webinar, plus earn 1.5 CFRE points: https://t.co/cGw6bXsEt3 #FCLearn @GrantSpace @BDP503 @SupportCenterNY @SC_Partnerships https://t.co/wsM8wZclz2"
2018-10-18 14:01:34,"New @fdncenter research shows the majority of #funding to #LatinAmerica has gone to organizations based outside of the region, a practice that undercuts the ability of local actors to offer efficient and sustainable solutions. Learn more: https://t.co/sS7ISKosHT @BeHIPGive @SeaIF https://t.co/0DHDBhQlMt"
2018-10-18 12:20:08,"No need to wear real pants! With our online self-paced learning, you can learn from anywhere: https://t.co/QSoLEPoBBV https://t.co/Aw7QUaJk4c"
2018-10-17 21:30:08,Get the insights you need to successfully start your own #consulting business! Joining our 10/25 webinar will be veteran consultants @Ceotransitions and Susan Schaefer. Early-bird discount active through tomorrow -- sign up today! https://t.co/aER6ENmf2y via @GrantSpace #FCLearn https://t.co/oxjIzOXsNn
2018-10-17 20:10:06,Psst: we're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/VC04KPnRc6
2018-10-17 19:01:58,Last chance! Take advantage of the growing trend in #philanthropy incorporated business models! Join tomorrow's @GrantSpace webinar w/ @DonorsChoose's @katiebisbee &amp; @Box's @BGBreck to learn best practices &amp; tips on partnering w/ tech companies: https://t.co/L8qofhBNzK #FCLearn https://t.co/XdiM4aJ1T5
2018-10-17 18:00:18,"#RFP Shout-out! @nss_sculpture is accepting applications for their Dexter Jones Award, which is given each year to a #sculptor for an outstanding work in bas-re·lief. Deadline to submit is 11/5. Learn more here: https://t.co/bdMO0LAYqf https://t.co/1p3n6rF6hf"
2018-10-17 17:20:09,"Employ these tested tactics to boost your #nonprofit's #email strategy i.e. write compelling copy, utilize thoughtful segmentation, and measure email effectiveness: https://t.co/OGKPc74l99 via @missionboxpower https://t.co/2Cjf1kdztF"
2018-10-17 16:51:17,How are you using our data shared through our trend analyses and research? https://t.co/Mcm2DA5Cg7 #hrfn2018 https://t.co/As9ODbHbyt
2018-10-17 16:31:12,"Funders: share your grants data with us! It’s really easy to be an eReporter — human rights funders can talk with @hrfunders, and all funders can read more here: https://t.co/Xnd5V17ORa #hrfn2018"
2018-10-17 16:15:56,Glad to see our partners @hrfunders thinking on both the individual and institutional change level. How are you and your networks thinking about your theory of change?  #HRFN2018
2018-10-17 16:12:40,Have you seen the data on funding trends in human rights? There’s a lot to explore; check it out:  https://t.co/9owyPKJxZy @hrfunders #hrfn2018
2018-10-17 16:05:17,Ready. Set. Seek! Our new online course helps #libraries with grantseeking. https://t.co/YhE1JzWn2H #FCFIN https://t.co/ETX0NSaRdI
2018-10-17 15:01:41,"We’re spotlighting Aleda Gagarin, our Director of Development, as this week’s #wcw! Aleda leads our fundraising and donor cultivation efforts, and we are so appreciative to have her on the Foundation Center team! #Nonprofits https://t.co/A786wX5HXE"
2018-10-17 12:15:14,"FREE In-Person Event 11/1 @FCSanFrancisco w/ Irwin Charity Foundation, Pacific Foundation Services, &amp; @KoretFoundation! Learn how to identify and secure capital funding prospects to maximize your #fundraising efforts! Register today: https://t.co/NBSTyy9sQE #FCLearn #Nonprofits https://t.co/jIoB7pvbsd"
2018-10-16 19:55:08,4 key takeaways for civil society advocates around the world from our research with @COF_ on international giving by U.S. foundations: https://t.co/hwMLDAx4TC  @CIVICUSalliance  @laurenjbradford @ingaingulfsen  #philanthropy #civilsociety https://t.co/RRivIkthOc
2018-10-16 18:05:10,Our new research finds that the vast majority of funding for #nonprofit and #philanthropy infrastructure went to U.S.-based orgs from 2004 to 2015. Learn more here: https://t.co/fW6vaX5VgG @Hewlett_Found https://t.co/ILqk5YIvI8
2018-10-16 17:04:47,"In 2014-15, 18 grants were made by large U.S. foundations to organizations located in Latin America benefitting #Nicaragua, whereas 60 grants were made to orgs outside the region. Read the latest trends report from @fdncenter, @BeHIPGive, @SeaIF: https://t.co/sS7ISKosHT #HRFN2018 https://t.co/TZpMlj6Vct"
2018-10-16 17:01:39,"The full picture of #philanthropy’s impact is incomplete without the story of how youth grantmakers are making a difference. Learn what youth are doing to impact causes like #immigration, #mentalhealth, and the #environment: https://t.co/6wKxbFGLLD  #HowYouthGive #YouthPhil https://t.co/xdqCgG2Oun"
