created_at,text,year
2018-01-05 21:29:24,Insightful prediction from @GTak: change to the standard deduction from #taxreform may lead to the creation of more 501(c)(4) organizations - and what that could mean for 501(c)(3) charitable #nonprofits https://t.co/gdiqcUDVii,2018
2018-01-05 17:27:44,"With the #TaxReform bill now law, what's next for #nonprofits? Join a free webinar next week, on January 11, to find out! https://t.co/kY3zWGj48M https://t.co/SpVaGtrMoQ",2018
2018-01-03 22:51:31,"Not sure what's next for your #nonprofit as the new #taxreform law takes effect? Join us on January 11 at 3pm Eastern for a free webinar ""Now What: How the New Federal Tax Law Impacts Charitable Nonprofits."" https://t.co/kY3zWGj48M https://t.co/YXgTt1YGo8",2018
2017-12-29 17:20:57,Our own Tim Delaney shares with @SquawkCNBC how #taxreform will affect charitable giving and the work of #nonprofits https://t.co/KbiWGg7WN3 @andrewrsorkin @kevinolearytv @kaylatausche https://t.co/4eJXxDNmKz,2017
2017-12-27 22:24:13,"Op-ed Bryan McQueeney of @RideOnTherapy : ""For millions it will no longer make sense to itemize, and that means fewer charitable gifts: You can only deduct donations if you itemize."" https://t.co/EOSVxxIDIj #taxreform #nonprofits @JohnCornyn",2017
2017-12-20 05:53:17,Congress’ #TaxBill Message to Charitable #Nonprofits: “We Don’t Care – You’re on Your Own” https://t.co/xl2W5zKtaK #TaxCutAndJobsAct,2017
2017-12-19 19:33:24,House of Representatives just passed the #taxreform bill. It now heads to the Senate. Find out what it could mean for your #nonprofit at https://t.co/766gtt7yx5 and give your Senators a call to share the impact on your nonprofit's work. Here's how: https://t.co/XXktD4mS8z https://t.co/sbkROzgUOL,2017
2017-12-19 18:26:25,"#Nonprofits and the people we serve can not afford this #taxbill. For more about how this will affect people in communities, read this Medium post from @AGSchneiderman https://t.co/x8CIDlRIYY",2017
2017-12-19 17:45:00,Don't let another minute go by. Let your Representatives and Senators know the damage that thee #TaxCutsandJobsAct will do to your #nonprofit. Tell them to go back to the drawing board and come up with a better bill. https://t.co/XXktD4Et07 https://t.co/miVbnaJAGV,2017
2017-12-19 16:52:00,Brilliant guide to holiday giving from @CalNonprofits https://t.co/Cji98cCf6m,2017
2017-12-19 15:50:00,“We don’t check voter registration when people walk in. We exist to bring the community together.” - @DavidLThompson6 on the importance of the #JohnsonAmendment to #nonprofits https://t.co/qgsmNwQdpj @thehill https://t.co/RcfsFA4enP,2017
2017-12-19 15:30:02,"What does the #TaxCutsandJobsAct contain for #nonprofits? 
⚠️ Loss of $13-$20 billion in donations every year
⚠️ Loss of 220,000 - 264,000 jobs
⚠️ Increased demand for services as programs get cut

Call your Reps and Senators. Here's how: https://t.co/XXktD4mS8z https://t.co/vFBVH6sFMA",2017
2017-12-18 17:30:49,"Nice rundown from @russellberman at the @TheAtlantic. For a deeper rundown on provisions that could affect your #nonprofit, visit https://t.co/766gtt7yx5 https://t.co/6uFkdhSOEI",2017
2017-12-18 16:00:00,The final #taxreform bill has several provisions that would be damaging to the work of #nonprofits. Find out how it would affect your organization at https://t.co/766gtt7yx5 then pick up the phone to tell your Rep and Senators to #killthebill &amp; start over https://t.co/XXktD4mS8z https://t.co/s0DlsP8pU7,2017
2017-12-18 14:16:21,ICYMI: We've updated our comparison chart with the provisions in the final version of the #taxreform bill. Find out what it will mean to your #nonprofit https://t.co/NFCtkNo7G5 https://t.co/D6pLNaU64W,2017
2017-12-15 23:35:03,Charitable #Nonprofits to Congress: The Final #TaxBill Would Sabotage Our Work in Communities. Kill the Bill and Start Over. https://t.co/f0kTWWaN2o,2017
2017-12-15 21:17:28,"The @NatlCouncilNPs, @COF_, and @IndSector stand together in opposition to the #taxreform bill   ""The changes proposed ... would fundamentally weaken the ability of charitable organizations to raise money, provide services, and benefit our communities."" https://t.co/EyH1CTW7Pv",2017
2017-12-15 15:37:09,"Statement from 
@NatlCouncilNPs: #JohnsonAmendment Language Exclusion from Tax Bill a (Temporary) Victory for #Nonprofits, Houses of Worship, and Foundations https://t.co/MDNDtDFKUG #TaxReform",2017
2017-12-15 11:45:40,"We know this fight isn't over, but we are grateful to all of the #nonprofits and religious leaders who emailed, called, or visited Congressional offices and those who wrote op-eds to defend the #JohnsonAmendment. We still urge Congress to kill this harmful bill and start over. https://t.co/jIDgAA5XQU",2017
2017-12-15 03:25:46,"Wonderful news for #nonprofits, though many damaging provisions remain in the #taxreform bill. Thank you to everyone who made a call to help defend the #JohnsonAmendment https://t.co/TU4XHuF0fA",2017
2017-12-14 16:42:47,"""The House bill would destroy this important balance and shred our community fabric by injecting partisan politics into religious and charitable work."" Protect the #JohnsonAmendment - call your Reps and Senators today! https://t.co/CW5jaj98Na",2017
2017-12-14 16:15:40,"Don't let this happen: ""Without the #JohnsonAmendment, mission will become a secondary concern for many #nonprofits."" Read David's article, then visit https://t.co/XXktD4mS8z to find out what you can do https://t.co/XodcfUSDZK",2017
2017-12-13 16:05:00,Coverage from @KSTP: #nonprofits in Minnesota coming together via @SmartNonprofits to oppose the harmful effects #taxreform bills would have on their communities https://t.co/jJe00VrMtc https://t.co/awoxCskVvc,2017
2017-12-13 15:37:44,"Read this full thread from @MyForefront and pick up the phone to call your Reps and Senators, especially if the are on the Tax Conference Committee https://t.co/XXktD4mS8z #JohnsonAmendment #TaxReform https://t.co/0zXTMaTFmq",2017
2017-12-13 15:00:26,.@MyForefront highlights a #taxreform provision would deal a blow to #nonprofits in @CrainsChicago https://t.co/CIkthFhIUA @PeterRoskam @RepShimkus #JohnsonAmendment https://t.co/RhJjEEP3Xh,2017
2017-12-12 17:00:00,Welcome Nonoko! We look forward to working with you. https://t.co/hLDI8s0eiW,2017
2017-12-11 21:08:48,"If the #JohnsonAmendment is repealed, it would change work of #nonprofits, foundations, and houses of worship forever. Read on for insights from both sides of the aisle about how damaging this could be and take action at https://t.co/0o5ETnfx92 h/t @MTNonprofit for the image! https://t.co/szRPCGyndW",2017
2017-12-11 19:46:01,"it is because of the #JohnsonAmendment ... that charities have been a sanctuary in our increasingly partisan world ... permitting #nonprofits to engage directly in electoral politics will reduce the respect they have long been afforded. In the long run, it will harm the sector. https://t.co/qEfE6f1doC",2017
2017-12-11 15:46:08,The conservative case for why Republicans should keep the #JohnsonAmendment from Alex Entz in @NRO https://t.co/oHmoyDmKUA @SenMajLdr @senorrinhatch @SenatorLankford https://t.co/FtLyxbdA0i,2017
2017-12-11 14:46:47,"""#Nonprofits and foundations have worked for years, decades and centuries to build the public's trust, and we don't want to be dragged down by toxic partisanship."" - Tim Delaney in article this morning from @bykowicz https://t.co/htfLOnjpMS Maintain the #JohnsonAmendment https://t.co/2xVBQsIbvg",2017
2017-12-08 18:51:41,#Nonprofits from across the country continue to raise their voices urging Congress to remove Sec. 5201 of the House bill from final #taxreform efforts and keep the protections of the #JohnsonAmendment in place. https://t.co/DTh5BoHSzJ,2017
2017-12-08 18:42:31,"In a letter to chairs of @NRSC @dscc @NRCC and @dccc, the @NatlCouncilNPs alerted campaign committees to the impact weakening #JohnsonAmendment will have on their work - not to mention the work of #nonprofits nationwide. https://t.co/GilBin8IRE https://t.co/EHfkhRcJ3V",2017
2017-12-08 16:30:51,"Liz Moore of @MTNonprofit writes in @CitizenTribune ""Legalizing the use of tax deductible donations for political activities will erode confidence Americans have in #nonprofit organizations which do so much to make our communities great."" https://t.co/C3TtqIr0F7 #JohnsonAmendment https://t.co/wvsJSo5hw8",2017
2017-12-08 16:08:32,"The #JohnsonAmendment is a huge issue that would change everything for #nonprofits, houses of worship, political campaigns, and more, reports @WFPLNews. Sec. 5201 of the House #taxreform bill must be removed from the final bill @SenMajLdr https://t.co/KwgBmHqkce",2017
2017-12-08 15:44:16,"This vital protections for #nonprofits and houses of worship must be maintained -
op-ed in @Enquirer  from @cincyartmuseum @senrobportman https://t.co/aSwVHXaFw7",2017
2017-12-08 14:42:33,"How is your #nonprofit addressing #diversity, inclusion, and equity - one of the ten hot topics for 2017-2018 at https://t.co/eOiZ0pFvn6 - Join this webinar from our member @ncnonprofits to learn more https://t.co/2TPEuzbvxT",2017
2017-12-08 14:38:10,Repeal of the #JohnsonAmendment in #taxreform wouldn't just damage #nonprofits' ability to help communities - it would open the doors to political contributions that would cause harm the public's trust in our organizations. Call your Reps and Senators now https://t.co/0o5ETnfx92 https://t.co/NPqkz3MOCf,2017
2017-12-07 14:22:41,"With #GivingTuesday over and the giving season upon us, #nonprofits, don't forget to thank the people who support your work. Here are some tips: https://t.co/jsO9Vv74As https://t.co/ZsoD3ixUke",2017
2017-12-07 13:39:55,Congratulations to @LindaCzipo as she marks 30 years leading @NJ_NonProfits and sharing her wisdom and inspiration nationwide! https://t.co/i84iAfK07c,2017
2017-12-06 18:11:10,#Nonprofits are against repeal. Faith leaders are against repeal. Law enforcement is against repeal. 72 percent of American votes and 89 percent of Evangelical pastors are against repeal. https://t.co/hYC0nTO2WV Changing the #JohnsonAmendment would be harmful to our communities. https://t.co/EOw6WBfJzt,2017
2017-12-06 14:55:45,Jim Klocke of @MA_NonprofitNet shares the dangers lurking for #nonprofits in the #taxreform bill https://t.co/j1PycvNF2E #JohnsonAmendment https://t.co/I8LJwDqEO4,2017
2017-12-06 14:36:40,We join with @COF_ and @IndSector to urge tax conferees to keep the #JohnsonAmendment as-is and to leave Sec. 5201 of the House bill out of any final #TaxReform bill. https://t.co/jEsb5XptFU https://t.co/DVzdNWCt86,2017
2017-12-05 23:06:31,A long-standing and vital protection for #nonprofits and houses of worship. We need it to remain in place. #JohnsonAmendment https://t.co/IsETqznDNP,2017
2017-12-05 21:28:46,A call on the tax conferees to keep charities charitable and to keep the #JohnsonAmendment in place from @SteveESpaulding in @usnews https://t.co/j0XmPZTz9r #nonprofits,2017
2017-12-04 20:01:45,CEO of @HFHSpokane shares why the #JohnsonAmendment is vital to their work and for all #nonprofits. https://t.co/pYpYGOvYK9 https://t.co/ATAvNrHfy6,2017
2017-12-04 19:54:20,Is the era of partisan #nonprofits upon us? We hope not! Story from @juliezeglen https://t.co/90S3ARFNGU #JohnsonAmendment https://t.co/PDEROUPk73,2017
2017-12-04 15:45:01,"With the #taxreform bill now passed in the Senate, we've updated our chart comparing provisions in the House and Senate bills and what they mean for #nonprofits https://t.co/Wx6DL7XhRl https://t.co/4DMa8btJMt",2017
2017-12-02 17:27:31,"#Nonprofits have been expressing grave concerns for days about effects of both #taxreform bills on their work https://t.co/garyGfkrng. Now, as bill heads to conference and differences are resolved, #nonprofits call for #JohnsonAmendment to be maintained https://t.co/FFO4TgfnHL https://t.co/5gYoBWDS0g",2017
2017-12-02 16:25:30,Only good news for #nonprofits about Senate #taxreform is that House version is worse. https://t.co/FFO4TgfnHL Both will be devastating for our communities. https://t.co/rysODGvLlY,2017
2017-12-02 06:52:20,"Statement on Senate Passage of Tax Bill: Senate #TaxReform Bill: Extremely Harmful to Americans and #Nonprofits, But Less Bad Than the House Version https://t.co/FFO4TfXMjb @RichardRubinDC @byHeatherLong @njagoda @ByMeganONeil @Brian_Faler https://t.co/MB2TTd8bY8",2017
2017-11-30 21:09:01,"The #JohnsonAmendment is good public policy that has been in place for 60 years, protecting #nonprofits and houses of worship from divisive partisan politics. Keep it in place! @SenateMajLdr @senorrinhatch https://t.co/tM00WHVxjG",2017
2017-11-30 15:22:18,"ICYMI: A call to action from @npquarterly and @NatlCouncilNPs on the #taxreform bill https://t.co/Q7WNXGhEox. A vote may happen as soon as TODAY, so please pick up the phone NOW. Talking points available at https://t.co/XXktD4mS8z https://t.co/LxJzkCQtMx",2017
2017-11-30 14:16:38,"Great article quoting @NonprofitMaine on the threats to the work of #nonprofits that are part of the #taxreform bills: ""Another target of Republican tax bill: donations to nonprofits"" https://t.co/dXC1sVeBFG @PressHerald https://t.co/Xtn3lrYD8W",2017
2017-11-30 00:02:58,The @NatlCouncilNPs stands with @COF_ @IndSector and #nonprofits across the country in calling on the Senate to vote NO on the #taxreform bill. Read the letter at https://t.co/HQLJIYusB7 and learn how you can take action at https://t.co/XXktD4mS8z https://t.co/aDtfUfXPpN,2017
2017-11-29 21:01:11,Proud to stand with @npquarterly in this call to action for #nonprofits to call their Senators and urge a No vote on the #taxreform bill based on its devastating effects on the work of #nonprofits https://t.co/JbGv5HJGrU,2017
2017-11-29 17:51:00,"Senate #taxreform bill will destroy ability of #nonprofits to serve

✂️Takes charitable deduction away from 95% of taxpayers
✂️Cuts charitable giving by $13 billion each year
✂️Puts 220,000 nonprofit employees out of work

#KillTheBill and start over https://t.co/garyGf2PYG https://t.co/g0ZqfLglNw",2017
